lg	inLg	name
ca	nia	nias
ca	niu	niueà
ca	nl	neerlandès
ca	nl_BE	flamenc
ca	nmg	bissio
ca	nn	noruec nynorsk
ca	nnh	ngiemboon
ca	no	noruec
ca	nog	nogai
ca	non	nòrdic antic
ca	nov	novial
ca	nqo	n’Ko
ca	nr	ndebele meridional
ca	nso	sotho septentrional
ca	nus	nuer
ca	nv	navaho
ca	nwc	newari clàssic
ca	ny	nyanja
ca	nym	nyamwesi
ca	nyn	nyankole
ca	nyo	nyoro
ca	nzi	nzema
ca	oc	occità
ca	oj	ojibwa
ca	om	oromo
ca	or	oriya
ca	os	osseta
ca	osa	osage
ca	ota	turc otomà
ca	pa	panjabi
ca	pag	pangasinan
ca	pal	pahlavi
ca	pam	pampanga
ca	pap	papiament
ca	pau	palauà
ca	pcd	picard
ca	pcm	pidgin de Nigèria
ca	pdc	alemany pennsilvanià
ca	peo	persa antic
ca	pfl	alemany palatí
ca	phn	fenici
ca	pi	pali
ca	pl	polonès
ca	pms	piemontès
ca	pnt	pòntic
ca	pon	ponapeà
ca	prg	prussià
ca	pro	provençal antic
ca	ps	paixtu
ca	ps	pushtu
ca	pt	portuguès
ca	pt_BR	portuguès del Brasil
ca	pt_PT	portuguès de Portugal
ca	qu	quítxua
ca	quc	k’iche’
ca	raj	rajasthani
ca	rap	rapanui
ca	rar	rarotongà
ca	rgn	romanyès
ca	rm	retoromànic
ca	rn	rundi
ca	ro	romanès
ca	ro_MD	moldau
ca	rof	rombo
ca	rom	romaní
ca	root	arrel
ca	ru	rus
ca	rup	aromanès
ca	rw	ruandès
ca	rwk	rwo
ca	sa	sànscrit
ca	sad	sandawe
ca	sah	iacut
ca	sam	arameu samarità
ca	saq	samburu
ca	sas	sasak
ca	sat	santali
ca	sba	ngambay
ca	sbp	sangu
ca	sc	sard
ca	scn	sicilià
ca	sco	escocès
ca	sd	sindi
ca	sdc	sasserès
ca	sdh	kurd meridional
ca	se	sami septentrional
ca	see	seneca
ca	seh	sena
ca	sel	selkup
ca	ses	songhai oriental
ca	sg	sango
ca	sga	irlandès antic
ca	sh	serbocroat
ca	shi	taixelhit
ca	shn	xan
ca	shu	àrab txadià
ca	si	singalès
ca	sid	sidamo
ca	sk	eslovac
ca	sl	eslovè
ca	sm	samoà
ca	sma	sami meridional
ca	smj	sami lule
ca	smn	sami d’Inari
ca	sms	sami skolt
ca	sn	shona
ca	snk	soninke
ca	so	somali
ca	sog	sogdià
ca	sq	albanès
ca	sr	serbi
ca	srn	sranan
ca	srr	serer
ca	ss	swazi
ca	ssy	saho
ca	st	sotho meridional
ca	su	sondanès
ca	suk	sukuma
ca	sus	susú
ca	sux	sumeri
ca	sv	suec
ca	sw	suahili
ca	sw_CD	suahili del Congo
ca	swb	comorià
ca	syc	siríac clàssic
ca	syr	siríac
ca	szl	silesià
ca	ta	tàmil
ca	te	telugu
ca	tem	temne
ca	teo	teso
ca	ter	terena
ca	tet	tètum
ca	tg	tadjik
ca	th	tai
ca	ti	tigrinya
ca	tig	tigre
ca	tiv	tiv
ca	tk	turcman
ca	tkl	tokelauès
ca	tkr	tsakhur
ca	tl	tagal
ca	tlh	klingonià
ca	tli	tlingit
ca	tly	talix
ca	tmh	amazic
ca	tn	setswana
ca	to	tongalès
ca	tog	tonga
ca	tpi	tok pisin
ca	tr	turc
ca	trv	taroko
ca	ts	tsonga
ca	tsi	tsimshià
ca	tt	tàtar
ca	ttt	tat meridional
ca	tum	tumbuka
ca	tvl	tuvaluà
ca	tw	twi
ca	twq	tasawaq
ca	ty	tahitià
ca	tyv	tuvinià
ca	tzm	amazic del Marroc central
ca	udm	udmurt
ca	ug	uigur
ca	uga	ugarític
ca	uk	ucraïnès
ca	umb	umbundu
ca	und	idioma desconegut
ca	ur	urdú
ca	uz	uzbek
ca	vai	vai
ca	ve	venda
ca	vec	vènet
ca	vep	vepse
ca	vi	vietnamita
ca	vls	flamenc occidental
ca	vo	volapük
ca	vot	vòtic
ca	vun	vunjo
ca	wa	való
ca	wae	walser
ca	wal	wolaita
ca	war	waray
ca	was	washo
ca	wbp	warlpiri
ca	wo	wòlof
ca	wuu	xinès wu
ca	xal	calmuc
ca	xh	xosa
ca	xmf	mingrelià
ca	xog	soga
ca	yao	yao
ca	yap	yapeà
ca	yav	yangben
ca	ybb	yemba
ca	yi	ídix
ca	yo	ioruba
ca	yue	cantonès
ca	za	zhuang
ca	zap	zapoteca
ca	zbl	símbols Bliss
ca	zea	zelandès
ca	zen	zenaga
ca	zgh	amazic estàndard marroquí
ca	zh	xinès
ca	zh_Hans	xinès simplificat
ca	zh_Hant	xinès tradicional
ca	zu	zulu
ca	zun	zuni
ca	zxx	sense contingut lingüístic
ca	zza	zaza
hr	aa	afarski
hr	ab	abhaski
hr	ace	ačinski
hr	ach	ačoli
hr	ada	adangme
hr	ady	adigejski
hr	ae	avestički
hr	af	afrikaans
hr	afh	afrihili
hr	agq	aghem
hr	ain	ainuski
hr	ak	akanski
hr	akk	akadski
hr	ale	aleutski
hr	alt	južni altai
hr	am	amharski
hr	an	aragonski
hr	ang	staroengleski
hr	anp	angika
hr	ar	arapski
hr	ar_001	moderni standardni arapski
hr	arc	aramejski
hr	arn	mapuche
hr	arp	arapaho
hr	ars	najdi arapski
hr	arw	aravački
hr	as	asamski
hr	asa	asu
hr	ast	asturijski
hr	av	avarski
hr	awa	awadhi
hr	ay	ajmarski
hr	az	azerbajdžanski
hr	az	azerski
hr	az_Arab	južnoazerbajdžanski
hr	ba	baškirski
hr	bal	belučki
hr	ban	balijski
hr	bas	basa
hr	bax	bamunski
hr	bbj	ghomala
hr	be	bjeloruski
hr	bej	beja
hr	bem	bemba
hr	bez	bena
hr	bfd	bafut
hr	bg	bugarski
hr	bgn	zapadnobaludžijski
hr	bho	bhojpuri
hr	bi	bislama
hr	bik	bikolski
hr	bin	bini
hr	bkm	kom
hr	bla	siksika
hr	bm	bambara
hr	bn	bangla
hr	bo	tibetski
hr	br	bretonski
hr	bra	braj
hr	brx	bodo
hr	bs	bosanski
hr	bss	akoose
hr	bua	burjatski
hr	bug	buginski
hr	bum	bulu
hr	byn	blin
hr	byv	medumba
hr	ca	katalonski
hr	cad	caddo
hr	car	karipski
hr	cay	cayuga
hr	cch	atsam
hr	ce	čečenski
hr	ceb	cebuano
hr	cgg	chiga
hr	ch	chamorro
hr	chb	čibča
hr	chg	čagatajski
hr	chk	chuukese
hr	chm	marijski
hr	chn	chinook žargon
hr	cho	choctaw
hr	chp	chipewyan
hr	chr	čerokijski
hr	chy	čejenski
hr	ckb	soranski kurdski
hr	co	korzički
hr	cop	koptski
hr	cr	cree
hr	crh	krimski turski
hr	crs	sejšelski kreolski
hr	cs	češki
hr	csb	kašupski
hr	cu	crkvenoslavenski
hr	cv	čuvaški
hr	cy	velški
hr	da	danski
hr	dak	dakota jezik
hr	dar	dargwa
hr	dav	taita
hr	de	njemački
hr	de_AT	austrijski njemački
hr	de_CH	gornjonjemački (švicarski)
hr	del	delavarski
hr	den	slave
hr	dgr	dogrib
hr	din	dinka
hr	dje	zarma
hr	doi	dogri
hr	dsb	donjolužički
hr	dua	duala
hr	dum	srednjonizozemski
hr	dv	divehi
hr	dyo	jola-fonyi
hr	dyu	dyula
hr	dz	dzongkha
hr	dzg	dazaga
hr	ebu	embu
hr	ee	ewe
hr	efi	efik
hr	egy	staroegipatski
hr	eka	ekajuk
hr	el	grčki
hr	elx	elamitski
hr	en	engleski
hr	en_AU	australski engleski
hr	en_CA	kanadski engleski
hr	en_GB	britanski engleski
hr	en_GB	engleski (UK)
hr	en_US	američki engleski
hr	en_US	engleski (SAD)
hr	enm	srednjoengleski
hr	eo	esperanto
hr	es	španjolski
hr	es_419	latinoamerički španjolski
hr	es_ES	europski španjolski
hr	es_MX	meksički španjolski
hr	et	estonski
hr	eu	baskijski
hr	ewo	ewondo
hr	fa	perzijski
hr	fan	fang
hr	fat	fanti
hr	ff	fula
hr	fi	finski
hr	fil	filipinski
hr	fj	fidžijski
hr	fo	ferojski
hr	fon	fon
hr	fr	francuski
hr	fr_CA	kanadski francuski
hr	fr_CH	švicarski francuski
hr	frc	kajunski francuski
hr	frm	srednjofrancuski
hr	fro	starofrancuski
hr	frr	sjevernofrizijski
hr	frs	istočnofrizijski
hr	fur	furlanski
hr	fy	zapadnofrizijski
hr	ga	irski
hr	gaa	ga
hr	gag	gagauski
hr	gan	gan kineski
hr	gay	gayo
hr	gba	gbaya
hr	gd	škotski gaelski
hr	gez	geez
hr	gil	gilbertski
hr	gl	galicijski
hr	gmh	srednjogornjonjemački
hr	gn	gvaranski
hr	goh	starovisokonjemački
hr	gon	gondi
hr	gor	gorontalo
hr	got	gotski
hr	grb	grebo
hr	grc	starogrčki
hr	gsw	švicarski njemački
hr	gu	gudžaratski
hr	guz	gusii
hr	gv	manski
hr	gwi	gwich’in
hr	ha	hausa
hr	hai	haidi
hr	hak	hakka kineski
hr	haw	havajski
hr	he	hebrejski
hr	hi	hindski
hr	hil	hiligaynonski
hr	hit	hetitski
hr	hmn	hmong
hr	ho	hiri motu
hr	hr	hrvatski
hr	hsb	gornjolužički
hr	hsn	xiang kineski
hr	ht	haićanski kreolski
hr	hu	mađarski
hr	hup	hupa
hr	hy	armenski
hr	hz	herero
hr	ia	interlingua
hr	iba	iban
hr	ibb	ibibio
hr	id	indonezijski
hr	ie	interligua
hr	ig	igbo
hr	ii	sichuan ji
hr	ik	inupiaq
hr	ilo	iloko
hr	inh	ingušetski
hr	io	ido
hr	is	islandski
hr	it	talijanski
hr	iu	inuktitut
hr	ja	japanski
hr	jbo	lojban
hr	jgo	ngomba
hr	jmc	machame
hr	jpr	judejsko-perzijski
hr	jrb	judejsko-arapski
hr	jv	javanski
hr	ka	gruzijski
hr	kaa	kara-kalpak
hr	kab	kabilski
hr	kac	kačinski
hr	kaj	kaje
hr	kam	kamba
hr	kaw	kawi
hr	kbd	kabardinski
hr	kbl	kanembu
hr	kcg	tyap
hr	kde	makonde
hr	kea	zelenortski
hr	kfo	koro
hr	kg	kongo
hr	kha	khasi
hr	kho	khotanese
hr	khq	koyra chiini
hr	ki	kikuyu
hr	kj	kuanyama
hr	kk	kazaški
hr	kkj	kako
hr	kl	kalaallisut
hr	kln	kalenjin
hr	km	kmerski
hr	kmb	kimbundu
hr	kn	karnatački
hr	ko	korejski
hr	koi	komi-permski
hr	kok	konkani
hr	kos	naurski
hr	kpe	kpelle
hr	kr	kanuri
hr	krc	karachay-balkar
hr	krl	karelijski
hr	kru	kuruški
hr	ks	kašmirski
hr	ksb	shambala
hr	ksf	bafia
hr	ksh	kelnski
hr	ku	kurdski
hr	kum	kumyk
hr	kut	kutenai
hr	kv	komi
hr	kw	kornski
hr	ky	kirgiski
hr	la	latinski
hr	lad	ladino
hr	lag	langi
hr	lah	lahnda
hr	lam	lamba
hr	lb	luksemburški
hr	lez	lezgiški
hr	lg	ganda
hr	li	limburški
hr	lkt	lakota
hr	ln	lingala
hr	lo	laoski
hr	lol	mongo
hr	lou	lujzijanski kreolski
hr	loz	lozi
hr	lrc	sjevernolurski
hr	lt	litavski
hr	lu	luba-katanga
hr	lua	luba-lulua
hr	lui	luiseno
hr	lun	lunda
hr	luo	luo
hr	lus	lushai
hr	luy	luyia
hr	lv	latvijski
hr	mad	madurski
hr	maf	mafa
hr	mag	magahi
hr	mai	maithili
hr	mak	makasar
hr	man	mandingo
hr	mas	masajski
hr	mde	maba
hr	mdf	moksha
hr	mdr	mandar
hr	men	mende
hr	mer	meru
hr	mfe	mauricijski kreolski
hr	mg	malgaški
hr	mga	srednjoirski
hr	mgh	makhuwa-meetto
hr	mgo	meta’
hr	mh	maršalski
hr	mi	maorski
hr	mic	micmac
hr	min	minangkabau
hr	mk	makedonski
hr	ml	malajalamski
hr	mn	mongolski
hr	mnc	mandžurski
hr	mni	manipurski
hr	moh	mohok
hr	mos	mossi
hr	mr	marathski
hr	ms	malajski
hr	mt	malteški
hr	mua	mundang
hr	mul	više jezika
hr	mus	creek
hr	mwl	mirandski
hr	mwr	marwari
hr	my	burmanski
hr	mye	myene
hr	myv	mordvinski
hr	mzn	mazanderanski
hr	na	nauru
hr	nan	min nan kineski
hr	nap	napolitanski
hr	naq	nama
hr	nb	norveški bokmål
hr	nd	sjeverni ndebele
hr	nds	donjonjemački
hr	nds_NL	donjosaksonski
hr	ne	nepalski
hr	new	newari
hr	ng	ndonga
hr	nia	nias
hr	niu	niujski
hr	nl	nizozemski
hr	nl_BE	flamanski
hr	nmg	kwasio
hr	nn	norveški nynorsk
hr	nnh	ngiemboon
hr	no	norveški
hr	nog	nogajski
hr	non	staronorveški
hr	nqo	n’ko
hr	nr	južni ndebele
hr	nso	sjeverni sotski
hr	nus	nuerski
hr	nv	navajo
hr	nwc	klasični newari
hr	ny	njandža
hr	nym	nyamwezi
hr	nyn	nyankole
hr	nyo	nyoro
hr	nzi	nzima
hr	oc	okcitanski
hr	oj	ojibwa
hr	om	oromski
hr	or	orijski
hr	os	osetski
hr	osa	osage
hr	ota	turski - otomanski
hr	pa	pandžapski
hr	pag	pangasinan
hr	pal	pahlavi
hr	pam	pampanga
hr	pap	papiamento
hr	pau	palauanski
hr	pcm	nigerijski pidžin
hr	peo	staroperzijski
hr	phn	fenički
hr	pi	pali
hr	pl	poljski
hr	pon	pohnpeian
hr	prg	pruski
hr	pro	staroprovansalski
hr	ps	paštunski
hr	ps	puštu
hr	pt	portugalski
hr	pt_BR	brazilski portugalski
hr	pt_PT	europski portugalski
hr	qu	kečuanski
hr	quc	kiče
hr	raj	rajasthani
hr	rap	rapa nui
hr	rar	rarotonški
hr	rm	retoromanski
hr	rn	rundi
hr	ro	rumunjski
hr	ro_MD	moldavski
hr	rof	rombo
hr	rom	romski
hr	root	korijenski
hr	ru	ruski
hr	rup	aromunski
hr	rw	kinyarwanda
hr	rwk	rwa
hr	sa	sanskrtski
hr	sad	sandawe
hr	sah	jakutski
hr	sam	samarijanski aramejski
hr	saq	samburu
hr	sas	sasak
hr	sat	santalski
hr	sba	ngambay
hr	sbp	sangu
hr	sc	sardski
hr	scn	sicilijski
hr	sco	škotski
hr	sd	sindski
hr	sdh	južnokurdski
hr	se	sjeverni sami
hr	see	seneca
hr	seh	sena
hr	sel	selkupski
hr	ses	koyraboro senni
hr	sg	sango
hr	sga	staroirski
hr	sh	srpsko-hrvatski
hr	shi	tachelhit
hr	shn	shan
hr	shu	čadski arapski
hr	si	sinhaleški
hr	sid	sidamo
hr	sk	slovački
hr	sl	slovenski
hr	sm	samoanski
hr	sma	južni sami
hr	smj	lule sami
hr	smn	inari sami
hr	sms	skolt sami
hr	sn	shona
hr	snk	soninke
hr	so	somalski
hr	sog	sogdien
hr	sq	albanski
hr	sr	srpski
hr	srn	sranan tongo
hr	srr	serer
hr	ss	svati
hr	ssy	saho
hr	st	sesotski
hr	su	sundanski
hr	suk	sukuma
hr	sus	susu
hr	sux	sumerski
hr	sv	švedski
hr	sw	svahili
hr	sw_CD	kongoanski svahili
hr	swb	komorski
hr	syc	klasični sirski
hr	syr	sirijski
hr	ta	tamilski
hr	te	teluški
hr	tem	temne
hr	teo	teso
hr	ter	tereno
hr	tet	tetum
hr	tg	tadžički
hr	th	tajlandski
hr	ti	tigrinja
hr	tig	tigriški
hr	tiv	tiv
hr	tk	turkmenski
hr	tkl	tokelaunski
hr	tl	tagalog
hr	tlh	klingonski
hr	tli	tlingit
hr	tmh	tamašečki
hr	tn	cvana
hr	to	tonganski
hr	tog	nyasa tonga
hr	tpi	tok pisin
hr	tr	turski
hr	trv	taroko
hr	ts	tsonga
hr	tsi	tsimshian
hr	tt	tatarski
hr	tum	tumbuka
hr	tvl	tuvaluanski
hr	tw	twi
hr	twq	tasawaq
hr	ty	tahićanski
hr	tyv	tuvinski
hr	tzm	tamašek (Srednji Atlas)
hr	udm	udmurtski
hr	ug	ujgurski
hr	uga	ugaritski
hr	uk	ukrajinski
hr	umb	umbundu
hr	und	nepoznati jezik
hr	ur	urdski
hr	uz	uzbečki
hr	vai	vai
hr	ve	venda
hr	vi	vijetnamski
hr	vo	volapük
hr	vot	votski
hr	vun	vunjo
hr	wa	valonski
hr	wae	walserski
hr	wal	walamo
hr	war	waray
hr	was	washo
hr	wbp	warlpiri
hr	wo	volof
hr	wuu	wu kineski
hr	xal	kalmyk
hr	xh	xhosa
hr	xog	soga
hr	yao	yao
hr	yap	japski
hr	yav	yangben
hr	ybb	yemba
hr	yi	jidiš
hr	yo	jorupski
hr	yue	kantonski
hr	za	zhuang
hr	zap	zapotečki
hr	zbl	Blissovi simboli
hr	zen	zenaga
hr	zgh	standardni marokanski tamašek
hr	zh	kineski
hr	zh_Hans	kineski (pojednostavljeni)
hr	zh_Hant	kineski (tradicionalni)
hr	zu	zulu
hr	zun	zuni
hr	zxx	bez jezičnog sadržaja
hr	zza	zazaki
ro	aa	afar
ro	ab	abhază
ro	ace	aceh
ro	ach	acoli
ro	ada	adangme
ro	ady	adyghe
ro	ae	avestană
ro	af	afrikaans
ro	afh	afrihili
ro	agq	aghem
ro	ain	ainu
ro	ak	akan
ro	akk	akkadiană
ro	ale	aleută
ro	alt	altaică meridională
ro	am	amharică
ro	an	aragoneză
ro	ang	engleză veche
ro	anp	angika
ro	ar	arabă
ro	ar_001	arabă standard modernă
ro	arc	aramaică
ro	arn	mapuche
ro	arp	arapaho
ro	ars	arabă najdi
ro	arw	arawak
ro	as	asameză
ro	asa	asu
ro	ast	asturiană
ro	av	avară
ro	awa	awadhi
ro	ay	aymara
ro	az	azeră
ro	az	azeră
ro	ba	bașkiră
ro	bal	baluchi
ro	ban	balineză
ro	bas	basaa
ro	bax	bamun
ro	bbj	ghomala
ro	be	belarusă
ro	bej	beja
ro	bem	bemba
ro	bez	bena
ro	bfd	bafut
ro	bg	bulgară
ro	bgn	baluchi occidentală
ro	bho	bhojpuri
ro	bi	bislama
ro	bik	bikol
ro	bin	bini
ro	bkm	kom
ro	bla	siksika
ro	bm	bambara
ro	bn	bengaleză
ro	bo	tibetană
ro	br	bretonă
ro	bra	braj
ro	brx	bodo
ro	bs	bosniacă
ro	bss	akoose
ro	bua	buriat
ro	bug	bugineză
ro	bum	bulu
ro	byn	blin
ro	byv	medumba
ro	ca	catalană
ro	cad	caddo
ro	car	carib
ro	cay	cayuga
ro	cch	atsam
ro	ce	cecenă
ro	ceb	cebuană
ro	cgg	chiga
ro	ch	chamorro
ro	chb	chibcha
ro	chg	chagatai
ro	chk	chuukese
ro	chm	mari
ro	chn	jargon chinook
ro	cho	choctaw
ro	chp	chipewyan
ro	chr	cherokee
ro	chy	cheyenne
ro	ckb	kurdă centrală
ro	co	corsicană
ro	cop	coptă
ro	cr	cree
ro	crh	turcă crimeeană
ro	crs	creolă franceză seselwa
ro	cs	cehă
ro	csb	cașubiană
ro	cu	slavonă
ro	cv	ciuvașă
ro	cy	galeză
ro	da	daneză
ro	dak	dakota
ro	dar	dargwa
ro	dav	taita
ro	de	germană
ro	de_CH	germană standard (Elveția)
ro	del	delaware
ro	den	slave
ro	dgr	dogrib
ro	din	dinka
ro	dje	zarma
ro	doi	dogri
ro	dsb	sorabă de jos
ro	dua	duala
ro	dum	neerlandeză medie
ro	dv	divehi
ro	dyo	jola-fonyi
ro	dyu	dyula
ro	dz	dzongkha
ro	dzg	dazaga
ro	ebu	embu
ro	ee	ewe
ro	efi	efik
ro	egy	egipteană veche
ro	eka	ekajuk
ro	el	greacă
ro	elx	elamită
ro	en	engleză
ro	en_US	engleză (S.U.A)
ro	enm	engleză medie
ro	eo	esperanto
ro	es	spaniolă
ro	es_ES	spaniolă (Europa)
ro	et	estonă
ro	eu	bască
ro	ewo	ewondo
ro	fa	persană
ro	fan	fang
ro	fat	fanti
ro	ff	fulah
ro	fi	finlandeză
ro	fil	filipineză
ro	fj	fijiană
ro	fo	faroeză
ro	fon	fon
ro	fr	franceză
ro	frc	franceză cajun
ro	frm	franceză medie
ro	fro	franceză veche
ro	frr	frizonă nordică
ro	frs	frizonă orientală
ro	fur	friulană
ro	fy	frizonă occidentală
ro	ga	irlandeză
ro	gaa	ga
ro	gag	găgăuză
ro	gan	chineză gan
ro	gay	gayo
ro	gba	gbaya
ro	gd	gaelică scoțiană
ro	gez	geez
ro	gil	gilbertină
ro	gl	galiciană
ro	gmh	germană înaltă medie
ro	gn	guarani
ro	goh	germană înaltă veche
ro	gon	gondi
ro	gor	gorontalo
ro	got	gotică
ro	grb	grebo
ro	grc	greacă veche
ro	gsw	germană (Elveția)
ro	gu	gujarati
ro	guz	gusii
ro	gv	manx
ro	gwi	gwichʼin
ro	ha	hausa
ro	hai	haida
ro	hak	chineză hakka
ro	haw	hawaiiană
ro	he	ebraică
ro	hi	hindi
ro	hil	hiligaynon
ro	hit	hitită
ro	hmn	hmong
ro	ho	hiri motu
ro	hr	croată
ro	hsb	sorabă de sus
ro	hsn	chineză xiang
ro	ht	haitiană
ro	hu	maghiară
ro	hup	hupa
ro	hy	armeană
ro	hz	herero
ro	ia	interlingua
ro	iba	iban
ro	ibb	ibibio
ro	id	indoneziană
ro	ie	interlingue
ro	ig	igbo
ro	ii	yi din Sichuan
ro	ik	inupiak
ro	ilo	iloko
ro	inh	ingușă
ro	io	ido
ro	is	islandeză
ro	it	italiană
ro	iu	inuktitut
ro	ja	japoneză
ro	jbo	lojban
ro	jgo	ngomba
ro	jmc	machame
ro	jpr	iudeo-persană
ro	jrb	iudeo-arabă
ro	jv	javaneză
ro	ka	georgiană
ro	kaa	karakalpak
ro	kab	kabyle
ro	kac	kachin
ro	kaj	jju
ro	kam	kamba
ro	kaw	kawi
ro	kbd	kabardian
ro	kbl	kanembu
ro	kcg	tyap
ro	kde	makonde
ro	kea	kabuverdianu
ro	kfo	koro
ro	kg	congoleză
ro	kha	khasi
ro	kho	khotaneză
ro	khq	koyra chiini
ro	ki	kikuyu
ro	kj	kuanyama
ro	kk	kazahă
ro	kkj	kako
ro	kl	kalaallisut
ro	kln	kalenjin
ro	km	khmeră
ro	kmb	kimbundu
ro	kn	kannada
ro	ko	coreeană
ro	koi	komi-permiak
ro	kok	konkani
ro	kos	kosrae
ro	kpe	kpelle
ro	kr	kanuri
ro	krc	karaceai-balkar
ro	krl	kareliană
ro	kru	kurukh
ro	ks	cașmiră
ro	ksb	shambala
ro	ksf	bafia
ro	ksh	kölsch
ro	ku	kurdă
ro	kum	kumyk
ro	kut	kutenai
ro	kv	komi
ro	kw	cornică
ro	ky	kârgâză
ro	la	latină
ro	lad	ladino
ro	lag	langi
ro	lah	lahnda
ro	lam	lamba
ro	lb	luxemburgheză
ro	lez	lezghian
ro	lg	ganda
ro	li	limburgheză
ro	lkt	lakota
ro	ln	lingala
ro	lo	laoțiană
ro	lol	mongo
ro	lou	creolă (Louisiana)
ro	loz	lozi
ro	lrc	luri de nord
ro	lt	lituaniană
ro	lu	luba-katanga
ro	lua	luba-lulua
ro	lui	luiseno
ro	lun	lunda
ro	luo	luo
ro	lus	mizo
ro	luy	luyia
ro	lv	letonă
ro	mad	madureză
ro	maf	mafa
ro	mag	magahi
ro	mai	maithili
ro	mak	makasar
ro	man	mandingo
ro	mas	masai
ro	mde	maba
ro	mdf	moksha
ro	mdr	mandar
ro	men	mende
ro	mer	meru
ro	mfe	morisyen
ro	mg	malgașă
ro	mga	irlandeză medie
ro	mgh	makhuwa-meetto
ro	mgo	meta’
ro	mh	marshalleză
ro	mi	maori
ro	mic	micmac
ro	min	minangkabau
ro	mk	macedoneană
ro	ml	malayalam
ro	mn	mongolă
ro	mnc	manciuriană
ro	mni	manipuri
ro	moh	mohawk
ro	mos	mossi
ro	mr	marathi
ro	ms	malaeză
ro	mt	malteză
ro	mua	mundang
ro	mul	mai multe limbi
ro	mus	creek
ro	mwl	mirandeză
ro	mwr	marwari
ro	my	birmană
ro	mye	myene
ro	myv	erzya
ro	mzn	mazanderani
ro	na	nauru
ro	nan	chineză min nan
ro	nap	napolitană
ro	naq	nama
ro	nb	norvegiană bokmål
ro	nd	ndebele de nord
ro	nds	germana de jos
ro	nds_NL	saxona de jos
ro	ne	nepaleză
ro	new	newari
ro	ng	ndonga
ro	nia	nias
ro	niu	niueană
ro	nl	neerlandeză
ro	nl_BE	flamandă
ro	nmg	kwasio
ro	nn	norvegiană nynorsk
ro	nnh	ngiemboon
ro	no	norvegiană
ro	nog	nogai
ro	non	nordică veche
ro	nqo	n’ko
ro	nr	ndebele de sud
ro	nso	sotho de nord
ro	nus	nuer
ro	nv	navajo
ro	nwc	newari clasică
ro	ny	nyanja
ro	nym	nyamwezi
ro	nyn	nyankole
ro	nyo	nyoro
ro	nzi	nzima
ro	oc	occitană
ro	oj	ojibwa
ro	om	oromo
ro	or	odia
ro	os	osetă
ro	osa	osage
ro	ota	turcă otomană
ro	pa	punjabi
ro	pag	pangasinan
ro	pal	pahlavi
ro	pam	pampanga
ro	pap	papiamento
ro	pau	palauană
ro	pcm	pidgin nigerian
ro	peo	persană veche
ro	phn	feniciană
ro	pi	pali
ro	pl	poloneză
ro	pon	pohnpeiană
ro	prg	prusacă
ro	pro	provensală veche
ro	ps	paștună
ro	ps	pushto
ro	pt	portugheză
ro	pt_PT	portugheză (Europa)
ro	qu	quechua
ro	quc	quiché
ro	raj	rajasthani
ro	rap	rapanui
ro	rar	rarotongan
ro	rm	romanșă
ro	rn	kirundi
ro	ro	română
ro	rof	rombo
ro	rom	romani
ro	root	root
ro	ru	rusă
ro	rup	aromână
ro	rw	kinyarwanda
ro	rwk	rwa
ro	sa	sanscrită
ro	sad	sandawe
ro	sah	sakha
ro	sam	aramaică samariteană
ro	saq	samburu
ro	sas	sasak
ro	sat	santali
ro	sba	ngambay
ro	sbp	sangu
ro	sc	sardiniană
ro	scn	siciliană
ro	sco	scots
ro	sd	sindhi
ro	sdh	kurdă de sud
ro	se	sami de nord
ro	see	seneca
ro	seh	sena
ro	sel	selkup
ro	ses	koyraboro Senni
ro	sg	sango
ro	sga	irlandeză veche
ro	sh	sârbo-croată
ro	shi	tachelhit
ro	shn	shan
ro	shu	arabă ciadiană
ro	si	singhaleză
ro	sid	sidamo
ro	sk	slovacă
ro	sl	slovenă
ro	sm	samoană
ro	sma	sami de sud
ro	smj	sami lule
ro	smn	sami inari
ro	sms	sami skolt
ro	sn	shona
ro	snk	soninke
ro	so	somaleză
ro	sog	sogdien
ro	sq	albaneză
ro	sr	sârbă
ro	srn	sranan tongo
ro	srr	serer
ro	ss	swati
ro	ssy	saho
ro	st	sesotho
ro	su	sundaneză
ro	suk	sukuma
ro	sus	susu
ro	sux	sumeriană
ro	sv	suedeză
ro	sw	swahili
ro	sw_CD	swahili (R.D. Congo)
ro	swb	comoreză
ro	syc	siriacă clasică
ro	syr	siriacă
ro	ta	tamilă
ro	te	telugu
ro	tem	timne
ro	teo	teso
ro	ter	tereno
ro	tet	tetum
ro	tg	tadjică
ro	th	thailandeză
ro	ti	tigrină
ro	tig	tigre
ro	tiv	tiv
ro	tk	turkmenă
ro	tkl	tokelau
ro	tl	tagalog
ro	tlh	klingoniană
ro	tli	tlingit
ro	tmh	tamashek
ro	tn	setswana
ro	to	tongană
ro	tog	nyasa tonga
ro	tpi	tok pisin
ro	tr	turcă
ro	trv	taroko
ro	ts	tsonga
ro	tsi	tsimshian
ro	tt	tătară
ro	tum	tumbuka
ro	tvl	tuvalu
ro	tw	twi
ro	twq	tasawaq
ro	ty	tahitiană
ro	tyv	tuvană
ro	tzm	tamazight din Altasul Central
ro	udm	udmurt
ro	ug	uigură
ro	uga	ugaritică
ro	uk	ucraineană
ro	umb	umbundu
ro	und	limbă necunoscută
ro	ur	urdu
ro	uz	uzbecă
ro	vai	vai
ro	ve	venda
ro	vi	vietnameză
ro	vo	volapuk
ro	vot	votică
